datetime,text,username,target
2022-01-23 11:10:03+00:00, Ma tu che sei arrivato a livelli di tiraggio “da gara” non ti vedrai mai “bene” è una cazzo di malattia poi ahah io al 10% di grassa mi accontento e faccio uno stile di vita che non mi fa saltare i nervi. So cosa dovrei fare per arrivare al 6/7% ma non lo voglio fare 😂,Zoroback_023, 
2022-01-23 11:08:18+00:00," Siamo coetanei o quasi direi 😂 Lorenzo non è dell'ottavo nano però, ma di Avanzi",fuoripostoluogo, 
2022-01-23 11:03:49+00:00,nana ruby lunox ,kaedlhara, 
2022-01-23 11:01:38+00:00, Ottavo nano e mezzo in persona!!!,fuoripostoluogo, 
2022-01-23 11:00:56+00:00, Ma chi è 'sto culone??? 😻😻😻,wannabebaol, 
2022-01-23 11:00:07+00:00, anche io voglio farmi pelata,lstffnn, 
2022-01-23 10:56:45+00:00, Figa Nana ne sa una pagina più del libro!,DjMayone, 
2022-01-23 10:56:30+00:00,nano maledetto non sarai mai eletto,milanolabbrate, 
2022-01-23 10:55:00+00:00,"""gyn lemon ha un'intelligenza fuori dal comune"", sì certo allora figa nana è Einstein, deficienti",Scimmiapelatina, 
2022-01-23 10:53:23+00:00,rewatch di s&amp;b ecco la scena del prato madonna peggio di mal pelato,blvkbastard, 
2022-01-23 10:49:01+00:00,// tokyo revengers 239 ogni tanto rimuovo che rindo era pelato devo ricacciare quest’informazione nel dimenticatoio ,thkuforthvenom, 
2022-01-23 10:45:20+00:00,"Me la vedo già la puntata di domani: il pelato che incalza con la storia di Solaia, che insiste con Giucas, lei che alimenta il suo ego infinito , il pubblico che ci crede e la classica battuta su Jessica che vuole far passare come una che ha preso l'ennesimo palo #jeru #jessvip",just_ebe, 
2022-01-23 10:44:26+00:00," Macché, ho il culone 🤣🤣🤣",Since_in_1981, 
2022-01-23 10:43:44+00:00, a furia di staccarmi i capelli per la tua mancanza sono diventato pelato,byrnelacroix, 
2022-01-23 10:43:36+00:00, Lei continua a prendere frescate su quel capoccione pelato agghindato da barbetta e occhiali ricercarti... piuttosto si copra.,AleChiurchi, 
2022-01-23 10:41:57+00:00, Caicedo e l'è grassa,r_corti, 
2022-01-23 10:41:46+00:00," Claudio, vallo a dire alla mia vicina di casa che ha perso il marito... Voglio vedere quanti nano secondi duri... Quello che non ti ha fatto il covid, te lo fa lei (ed ha tutte le ragioni)",marcob0873, 
2022-01-23 10:41:30+00:00,7:30 sveglia caffè in solitaria 8:00 sveglia marito caffè in compagnia 8:30 sveglia 17enne altro caffè con lei 8:40 sveglia il nano caffè insieme a lui. 🤦🏼‍♀️☕️ vita da caffeinomane,vitadaMaestra_, 
2022-01-23 10:39:57+00:00," Figurati, l'unica clip che andrà in onda sarà quella relativa a 🌞con Giucas che le rivela la stronzata del secolo. E il pelato che dirà ""Barùù ma io pensavo alla Caldonazzo, e invece ti piace 🌞!"" E robe simili, cringissime. E Solaia nel frattempo che si pavoneggia. Lo vedo già",just_ebe, 
2022-01-23 10:39:37+00:00, Army gli hai cagato sulla pelata,Riccardo_BamBam, 
2022-01-23 10:37:10+00:00, Che ciccione meraviglioso 😍,Solocarmen1, 
2022-01-23 10:35:34+00:00,"Ricordo che dopo il bacio dei prelemi il pelato in puntata disse una cosa tipo""a PP piace veramente G? non credo proprio"" Considerando che hanno caricato la clip di ☀️ e giucas temo che J sarà sminuita allo stesso modo. Spero che B tuteli un minimo il loro rapporto #jerù #jessvip",Marylandd9, 
2022-01-23 10:34:47+00:00,ora nuova storyline in mente praticamente lui e federica prima di quella scena che abbiamo visto tutti avevano confessato di essere entrambi bi e allora va a chiedere consiglio a lei su un ragazzo mezzo pelato coi capelli azzurri:),lovessterek, 
2022-01-23 10:32:57+00:00,31% di share durante il silenzio assoluto in cui la biondina era andata a minacciare quel pelato mio dio questo paese completamente ai suoi piedi,demag0gica, 
2022-01-23 10:31:41+00:00," Da prezzolata dal nano, esprime la sua riconoscenza con una benda bella grande sugli occhi",tizy2653, 
2022-01-23 10:31:32+00:00,"In una trasmissione giusta, con un conduttore giusto, domani andrebbe in onda una clip su Soleil in cerca di attenzioni, una soleil terzo incomodo. Ma noi abbiamo il pelato, quindi andrà in onda una clip su Soleil amata da ogni uomo e Jessica rifiutata per l'ennesima volta #jeru",notabadword_, 
2022-01-23 10:29:57+00:00,io volevo ringraziare le cinquantenni di yt che fanno video su come far ritornare i capelli bruciati di nuovo sani sono la mia salvezza ora non dovrò più farmi pelato ❤️,k93rzv, 
2022-01-23 10:29:09+00:00,Perchè ho sognato Lando pelato?????,La_Valeeee_, 
2022-01-23 10:26:49+00:00," amo preparati perché è esattamente quello che succederà. Mostreranno lei che dice di aver percepito un interesse da parte di lui e subito dopo la “confessione” di B con Giucas. Già lo sento il pelato “Jessi chiudi un triangolo e finisci in un altro, ADORO LA NOSTRA BJ”",venusleez, 
2022-01-23 10:25:24+00:00,Ogni nano è un gigante per fidanzata sua 😂😂😂 Berlusconi #Quirinale22,maurizioagazzi, 
2022-01-23 10:24:25+00:00,"“ho i numeri ma rinuncio” è un po’ l’equivalente di “ho le ossa grosse, non sono grasso”. #PresidenteDellaRepubblica #Berlusconi",LucaChierici, 
2022-01-23 10:21:37+00:00," regia 3 del mio ❤ se riesci a fare un collage video dove si parla del fisico di Barù. Sole lo offende (ieri in cucina) e gli dice che è grasso,brutto e poi c'è JessyVip quando trucca Barù e lui dice di essere brutto lei risp.che è bello!",FrancescaVenos3, 
2022-01-23 10:19:38+00:00," In realtà è quello che dice anche Conte.. però Conte lo dice sul serio, il nano di Arcore, ne dubito.",venis_77, 
2022-01-23 10:18:33+00:00, Il nano da giardino vuole contare più degli altri.,albiuno, 
2022-01-23 10:17:36+00:00, mai visto pelato più handic4ppato,min1kid__, 
2022-01-23 10:13:19+00:00,ricordate che le coppie mal viste dagli autori e dal pelato sono quelle giuste #jeru VOTATE KABIR ,h3avysoulx, 
2022-01-23 10:13:10+00:00,"Giuro che se Lunedì provano a oscurare Jess parlando dell’inesistente flirt tra Barù e Soleil per farla sentire di nuovo la sfigata di turno, vado lì e meno il pelato sia chiaro #jeru #jessivip",iamamexal, 
2022-01-23 10:12:10+00:00,Pietro grasso al Quirinale? Giastin ci ha insegnato a credere,pezslaugh, 
2022-01-23 10:11:53+00:00, grazie di tutto dr Grasso,lorenzolume, 
2022-01-23 10:09:54+00:00, io non sono pronta alla clip di lunedì in cui faranno passare J per quella che vede castelli dove non esistono. Io già lo vedo il pelato chiedere a B chi preferisce tra le due e lui buttare tutto in caciara dicendo che non le dispiacciono entrambe ,venusleez, 
2022-01-23 10:09:48+00:00, allora mercoledì vedrai un nano camminare e saprai che sono io HAHAHHA,_giadiz_, 
2022-01-23 10:09:15+00:00, Cit.: “un nano è una carogna di sicuro perché ha il cuore troppo troppo vicino al buco del culo. Il mio RetroCESSO 🤡🤡🤗,soldatoharvard, 
2022-01-23 10:06:34+00:00,presto anche nana lo vedrà così 👍🏻👍🏻👍🏻 ,LOV3Y00, 
2022-01-23 10:06:01+00:00, il gatto ciccione rosso,amarenahogws, 
2022-01-23 09:58:56+00:00, ho letto il culone di damiano,about__sven, 
2022-01-23 09:58:02+00:00,"Sarà in libreria il 27 gennaio La mafia nello zaino. Il bimbo, il nano e l'assassino (Il ramo e la foglia Edizioni) di Alessandro Cortese. ",TuttoH24, 
2022-01-23 09:57:42+00:00, Mangiasse di meno questo obeso di merda palla e stock,marcofiumara, 
2022-01-23 09:53:08+00:00," Sarri ha l'unica responsabilità di essere stato un pazzo ad accettare la Lazio in estate, sta invecchiando più a restare a contatto col ciccione e l'albanese che con tutte le sigarette che fuma.",Claudiodema98, 
2022-01-23 09:52:02+00:00, Ha ragione Katarina. Ora guardando la stella poco sopra si vede che è prosciutto. La venatura di grasso proletario è lì...a testimonianza 🤣,andreaborsoi1, 
2022-01-23 09:50:53+00:00, Appena è arrivata Bianca ha spazzato via Alice in 3 nano secondi.. quanto mi piace questa donna ed attrice più della Pandolfi (ammetto).,GioiaStefani, 
2022-01-23 09:49:24+00:00, Luigino è un nano sksk,s4mu__, 
2022-01-23 09:48:12+00:00," Quindi lei pensa che nei vaccini ci siano ""nano tecnologie"" che consento di controllare, tra le altre cose, il nostro conto corrente e il nostro corpo dall'interno. Bene, il quadro è completo.",ap_elle, 
2022-01-23 09:44:02+00:00,devi farmi giocare alexis pelato di sta minchia ,chiaracm__, 
2022-01-23 09:43:23+00:00," Per le palle, mio babbo usa quelle del Lidl, molto apprezzate da passeri, ballerine e pettirossi. Non sono orribili, ci sono semi assortiti e grasso. (Lo so, la costruzione della frase lascia a desiderare)",Yaxara, 
2022-01-23 09:40:40+00:00, Oltre che pelato pure stronzo Se l'è scelto bene,cavs1899, 
2022-01-23 09:39:13+00:00,Ma de che te fai? Se già la 3a media è grasso che colla ,frabarraco, 
2022-01-23 09:38:50+00:00,è un po' una pelata e in generale non sono i migliori capelli dei dream ma renjun secondo me hot af,reflxctjon, 
2022-01-23 09:33:35+00:00,"Io sono quello pelato, lei è il mio nuovo amore. Mi sono innamorato. ",namelessronin_, 
2022-01-23 09:30:46+00:00, Esiste sono il Canadese ciccione. Quanto cazzo è forte.,_Mdk7_, 
2022-01-23 09:30:20+00:00,m agg rott u cazz ga\/1n0 visualizza le storie pure a mia zia pelata ma a me no 😡,callitwhatulike, 
2022-01-23 09:26:28+00:00,#astronomia #BuchiNeri #stelle Il buco nero supermassiccio al centro della galassia nana Henize 2-10 ha stimolato la formazione stellare ,NetMassimo, 
2022-01-23 09:21:48+00:00, Qui non si tratta di essere al libro paga qui il problema è che non si riesce a capire dove finisce il culo del nano puttaniere e dove inizia la lingua di ,Maxtom49, 
2022-01-23 09:19:18+00:00, #Brunetta il nano de noantri che dice?,Rentespassives, 
2022-01-23 09:18:28+00:00,raga ma renjun è pelato o coa,yuta_non_ayuta, 
2022-01-23 09:17:09+00:00," Lui è un ex grasso e lo si capisce dalle gambe e dal fisico e si porta dietro un sacco di paranoie. Ecco perchè patisce i Basciano e se entra quello che dicono lunedì, vedrai che cinema",VeraPrimavera7, 
2022-01-23 09:15:57+00:00," Pistacchio, più che il re potrebbe fare il nano ballerino",Causio76, 
2022-01-23 09:15:19+00:00,ogni giorno mi guardo allo specchio e mi vedo sempre più grassa,maronnrocarmin, 
2022-01-23 09:13:30+00:00," I lacchè stupidi e fedeli come lei sono veramente nauseanti, Ma se il nano non ha fatto altro che i suoi interessi attraverso la politica, leggi ad personam, provvedimenti per avvantaggiare le proprie aziende; ma non si vergogna di dire queste stronzate?",Maxtom49, 
2022-01-23 09:09:43+00:00, Leggi cosa ha scritto il nano di Cesena.... così ti fai due risate!,PFJ977, 
2022-01-23 09:09:13+00:00, ONLYDICK (nota pianta grassa acquistata da zitelle e vedove),orazio_ramon, 
2022-01-23 09:08:53+00:00,Comunque Manuel ha la febbre da due mesi praticamente ma il nano malefico lo ha costretto a rimanere per sfruttarlo il più possibile...CHE SCHIFO! #gfvip,alicejuvelove, 
2022-01-23 09:08:47+00:00,pelato di cui non faccio nomi gls ,SEMIGUARDICOSI, 
2022-01-23 09:08:43+00:00," ma il prosciutto di Praga ha una sua poesia: la fetta grande, il grasso sul bordo, il profumo di affumicato...",Andreacritico, 
2022-01-23 09:08:21+00:00, Attenzione il nano politico parla con gli alleati Traduco Il nano politico ha chiesto al sig. Renzi cosa fare.,Alberto23945722, 
2022-01-23 09:07:24+00:00,"Bologna è una vecchia signora dai fianchi un po' molli, col seno sul piano padano ed il culo sui colli. Bologna arrogante e papale, Bologna la rossa e fetale, Bologna la grassa e l'umana già un poco Romagna e in odor di Toscana. F. Guccini #SguardiFotografici a ",Oriana_Mati, 
2022-01-23 09:06:36+00:00,comunque chan nelle room ha sempre il berretto perché è pelato e quando è fuori mette le parrucche,chvnniesmoon, 
2022-01-23 09:05:21+00:00, pelato di merda ti devono cascare pure le sopracciglia,mariottismo, 
2022-01-23 09:03:15+00:00," Infatti, è pure alto due metri ma i komunisti dicono sia un nano.",Sebamasper, 
2022-01-23 09:02:43+00:00," Perché non Brunetta,sarebbe il primo nano PdR",mariosmarto, 
2022-01-23 08:58:50+00:00,raga ma perché... cioè capisco se era estate e gli sudava la pelata o doveva andare in guerra ,yutaismymoon, 
2022-01-23 08:57:23+00:00,"Nel 1930 l'astronomo Clyde Tombaugh, sul finire di gennaio, acquisiva le lastre fotografiche che gli permisero la scoperta di Plutone. Nel 2015 la sonda New Horizons sorvola e fotografa per la prima volta il pianeta (nano) e porta con sé una parte delle ceneri di Tombaugh ",faban82, 
2022-01-23 08:55:36+00:00,Se Spalletti non fa fare manco 1' ad Axel Tuanzebe oggi è un pelato di merda,takeusomewhere, 
2022-01-23 08:54:01+00:00,Un maestro pelato che mi schiaffeggiò la testa perché feci delle linee al contrario in un disegno ,deidarts, 
2022-01-23 08:52:29+00:00,stanotte ho sognato archie e non era pelato ,blvkbastard, 
2022-01-23 08:51:32+00:00,"Giornata rovinata, grazie pelato grazie kruni ",awkangie, 
2022-01-23 08:50:50+00:00, Mio fratello mi chiama nana malefica 🥰,WindMe10, 
2022-01-23 08:47:19+00:00, Casini? Ma per favore. Sarebbe stato meglio il nano. Per un paese andato a puttane…,11235813io, 
2022-01-23 08:46:06+00:00, Io l'unica motivazione che davo a questa apatìa dell'opposizione era che volessero arrivare a candidare un Presidente della Repubblica vicino ai loro ambienti. Poi scopro che la loro massima ispirazione è avere a capo dello Stato il nano suino!Mah!,Domino_BA, 
2022-01-23 08:42:39+00:00, In a nano second!!!,louis_teller, 
2022-01-23 08:41:43+00:00,pazzesco come renjun sia uno dei membri che non andrà al militare quindi potevo stare tranquilla e invece no eccolo con quella pelata…,junieshine, 
2022-01-23 08:40:16+00:00," Le firma il nonno degli psicopatici, le scrivono i suoi due nipotini: il nano e Gollum.",Puupi200000, 
2022-01-23 08:37:55+00:00,hshahahahahhahahahshshhabshahahabhahahaha nana cb with ash blonde? jahahahhahahshahshahhahshahahhahahahahahahahhahahahshshshshshshhshshagagahahhahahahahhahahahahahahahhahahahah,pecandususukopi, 
2022-01-23 08:33:56+00:00, Pari merito un casso ziobrigante !!!! In Emilia de risotto no i capisse gnente ! Solo brai a tirar la sfoia. Noialtri invesse semo anca popolo de risottari ziocanotto! Proprio dei magnariso. Rigorosamente Carnaroli che el tien la cottura. Chi dopara vialone nano sa gnente 😆,quintaema, 
2022-01-23 08:33:45+00:00,Sono andata in farmacia a chiedere gli integratori per la caduta dei capelli e la signora mi ha detto che devo prenderli lontano dai pasti . . . . . mi sa che rimarrò pelata ,asiasinasce, 
2022-01-23 08:31:02+00:00," È stagione di cince, metti le palle di grasso e una fototrappola!",marchioman, 
2022-01-23 08:30:17+00:00, Pistacchi nano malefico,whyALWAYSjump9, 
2022-01-23 08:25:48+00:00, Ma in galera però. Mica se la può cavare così. E a seguire anche il nano di merda sadico che gode a torturare le persone,SkorpioITA, 
2022-01-23 08:24:29+00:00,Ve famo scoppia’ er grasso der core #nogreenpassobbligatorio ,gianniruj, 
2022-01-23 08:22:32+00:00," Si, lui ha dichiarato di essere fluido e voler fare nuove esperienzw, ma non di sicuro con una casalinga pelata",ValParis1968, 
2022-01-23 08:20:52+00:00,troll o meno jaemin è tornato con uno dei suoi colori migliori &lt;3 biondo nana mi sei mancato molto ,jaemimikyu, 
2022-01-23 08:19:44+00:00,"Ma perché in tl ci sono mille tweet con la stessa foto di un tizio con scritto ""pelato"" raga tutto ok?",ltcastle_, 
2022-01-23 08:18:37+00:00, Sempre sostenuto che il nano porta sfiga,Manu6466152275, 
2022-01-23 08:16:47+00:00,"fare un passo indietro dopo aver ottenuto il rinvio dell'udienza,nano di merda",tor100, 
2022-01-23 08:15:38+00:00, Hanno ancora un grasso 1% di consensi da sperperare,papito1492, 
2022-01-23 08:10:57+00:00,"Mette le racchette nelle buste di plastica come uno psicopatico qualsiasi e poi le spacca per terra in un nano secondo, divertente I think",darksa0irse, 
2022-01-23 08:10:33+00:00,"""Escluderemmo anche un obeso"". Pregliasco, apartheid medica anche con chi è in sovrappeso via ",carmeloborzell2, 
2022-01-23 08:08:10+00:00, All’obeso viene forse imposto un trattamento sanitario obbligatorio?,marcellop, 
2022-01-23 08:01:55+00:00,nana nono(.◜◡◝) ,jeconialin, 
2022-01-23 08:00:18+00:00,ma è credibile un obeso a cui a 50 anni suonati non attecchiscono neanche i baffi?,rikosta74, 
2022-01-23 07:53:42+00:00, Come ti invidio🤣🤣🤣😂😂😂.... Io grasso che cola forse arrivo a 6....buongiorno 🌹💋,Niko21687554, 
2022-01-23 07:50:31+00:00," Un' idea che giustificherá l'adozione di un nano chip iniettabile, contenente i dati identificativi, sanitari, bancari ed il punteggio social.",NelloStrazzeri, 
2022-01-23 07:45:54+00:00,ma renjun l’hanno tosato l’hanno fatto pelato roba da denuncia,ne0zon, 
2022-01-23 07:42:20+00:00,"""Ho i numeri ma non mi candido"" è come ""Non sono grasso, ho le ossa grosse""",Ale9ssandra, 
2022-01-23 07:37:22+00:00, 10 super cibi che ti aiuteranno a bruciare il grasso della pancia e a basso indice glicemico,jackbimieiblog, 
2022-01-23 07:36:26+00:00,"Al centro di una galassia nana vicina, c'è un #buconero supermassiccio che sta partorendo #stelle e i neonati stellari sono legati al buco nero da un enorme ""cordone ombelicale"" fatto di gas e polvere. ",_AliveUniverse, 
2022-01-23 07:28:37+00:00," Dovremmo fare lo stesso con un ciccione che dovrebbe stare lontano dai carboidrati come dal veleno, invece si abbuffa di focaccia come un maiale",jena20221, 
2022-01-23 07:05:35+00:00,"Ho avuto la fortuna di conoscere Giovanni Grasso, giornalista di “rango” e scrittore sopraffino, per sette anni responsabile della comunicazione e stampa del Presidente della Repubblica, Sergio Mattarella. Persona davvero 🔝 #grazieGiovanni ",giorgio_galvani, 
2022-01-23 06:58:16+00:00," Io son sicuro che non dorme la notte pensando a cosa avrebbe potuto fare se fosse stato lui PdC adesso... Meglio non pensarci, anche se a vedere cosa fa Draghi con il comunista e il nano non so se si potrebbe fare di peggio",Omicron_21, 
2022-01-23 06:55:35+00:00," Tralasciando la marea di cazzate che hai scritto, ti ricordo che TUTTI noi paghiamo il SSN. Paghiamo per chi è obeso ed ha un infarto, per chi cade con gli sci e si rompe una gamba, così via. Piantatele con le minchiate, avete rotto le palle.",kochimaru5, 
2022-01-23 06:46:13+00:00, anche ricattatore.. o si fa come voglio o me ne vado.. e vattene. e portsti appresso tutto quel circo dei miracoli che ci hai imposto.. specialmente il nano malefico,birbadoro, 
2022-01-23 06:39:49+00:00," Grazie di cuore dott Grasso, a lei e al Presidente Mattarella, vedere questi scatoloni mi fa star male, ci avevo sperato...",LilianaLandi1, 
2022-01-23 06:39:47+00:00, Attenzione Parla un nano politico Come sta il tuo padrone Beppe Tutta brava gente,Alberto23945722, 
2022-01-23 06:16:31+00:00,"Ma davvero avevate paura che il porco nano potesse diventare PdR? Dai, siate seri",ZitelleArturo, 
2022-01-23 05:29:52+00:00,6:30am viendo princess tutu con nana uwu,m1sc0, 
2022-01-23 04:59:51+00:00," Un parto sto set porco dio, per fortuna il pelato ha mannarinato",GiovaB95, 
2022-01-23 04:57:18+00:00, E tu sei una merda più di Berlusconi offendo un uomo onesto e difendi un mafioso non ti vergoghi per parlare di Conte ti devi sciaquare la bocca ti faro vedere i voti che prenderà Conte senza mafiosi e ladri evasori come chi vota il nano mafioso pedofilo😡😡😡😡,Carmela73345736, 
2022-01-23 04:42:59+00:00,é sempre um eu te amo e nunca um suki nanda suki nano yo Ari kitari demo kokoroniwa kimigatano anaga aiteruno,ningolfinho, 
2022-01-23 04:30:18+00:00,Cercavo un prodotto adatto ai miei ricci e mi sono imbattuto in questa recensione dettagliata ed intrigante. Peccato che a farla sia stata un pelato. ,MagicoAntoine, 
2022-01-23 03:49:20+00:00," Che razza di prete è lei? Gesù cosa le direbbe? Mi pare di capire che lei il vitello grasso non l'avrebbe ucciso,giusto ? Non vorrei che fosse tra quelli che spingono per inoculare i ragazzi, eh?",pietropratici, 
2022-01-23 03:06:50+00:00,È il ✨nano malefico✨ che tende il tutto spettacolare 😂😂😂❤️ Ho pensato la stessa cosa ahahahah ,MyTaememe, 
2022-01-23 03:05:10+00:00,"Il pelato che ha scelto soledad pensando al top e sta facendo solo flop,ora però siamo stanchi di lei,quando esce? Quando arriva il suo televoto,s0n/a la salva perché sa che uscirebbe ora come ora #Jerù",Sanem48699957, 
2022-01-23 03:01:33+00:00,impagabile avere la lucida per le creme e non per il grasso lercio della pelle grassa ,saramandr_a, 
2022-01-23 02:35:42+00:00,"Questa censura voluta dal pelato che addestra il mago per boicottare l’unica cosa vera in tutto questo fintume,non è neanche più un circo ma un supplizio surreale #jerù",Sanem48699957, 
2022-01-23 02:08:24+00:00,sono le tre di notte ma la pelata di quest’uomo non dorme mai a quanto pare ,moonyfolkv, 
2022-01-23 01:51:28+00:00, Perché il pelato affascina capi,FianteAlighieri, 
2022-01-23 01:50:52+00:00, Belle nana,AhmedBa83194008, 
2022-01-23 01:39:03+00:00, Solo perchè non ti piace il grasso ma se ti piacesse non avresti dubbi,Kobeesque, 
2022-01-23 01:25:58+00:00," Sì. ""Io conosco un grosso vacco, sempre obeso e senza cazzo con la fica apertissima. È davvero deficiente, grosso deficiente Vaccaemon, obeeees. Chi lo sa come fa a mangiar così tant, dove va lui sempre mangia, Vaccaemon. Mangia su, mangia giù lui non ce la fa più",Mestruat, 
2022-01-23 01:16:44+00:00,"Jess amore mio, non ti devi confidare con S perchè uno, non ti puoi fidare di lei e due, il pelato romperà il c4zzo lunedì. #jerù",hugmeesposito, 
2022-01-23 00:51:15+00:00," non ragionano come noi ma io esigo rispetto. stai ancora in campo, stai perdendo, e RIDI? ma magari mori lì dove te trovi, nano demmerda. io dopo il 3-0 non vado a mignotte e non mangio caviale. ho solo il fegato che esplode. sei il capitano. sei pure (quasi) romano. eccheccazzo",ismaele_77, 
2022-01-23 00:50:55+00:00, Maledetto nano!!!,paolonederoma, 
2022-01-23 00:46:27+00:00, ovvio la mia nana,suatonina, 
2022-01-23 00:46:01+00:00," Ma come sei grasso! Una pancia piena di grassa disgustosa. Come te. Mangi Taco Bell, mangi di più, mangi finché non esplodi.",milanoise, 
2022-01-23 00:35:24+00:00," Sono la soluzione ma non nel breve periodo. Per ora hanno decisamente migliorato la situazione, ma non potevamo davvero pensare che si risolvesse subito. È come una buona dieta. La inizi e dimagrisci, ma, se sei obeso, la 42 la porterai dopo parecchi mesi (se non anni)",visionaria_io, 
2022-01-23 00:30:05+00:00, non sono nano :(,ilverojeonginn, 
2022-01-23 00:26:32+00:00, non sono nano..,ilverojeonginn, 
2022-01-23 00:14:14+00:00,"Stasera la deciderà “Diaz il nano da giardino” “quel nano di merda” eccetera eccetera. Ma, come sempre, non siete pronti. Buonanotte ",fuo_ri, 
2022-01-22 23:53:04+00:00,Quello che mi fa rosicare dei ciccioni di Nowzaradan è che stiano più o meno tutti bene a livello fisico mentre se io guardo troppo a lungo il sale finisco in ospedale (sono grassa posso dire ciccioni),lavandagastryca, 
2022-01-22 23:47:46+00:00, Mio figlio ha studiato meccanica e ha fatto l'alternanza scuola lavoro per fare il garzone in officina a pulire grasso da terra e rimettere a posto le chiavi usate dai meccanici naturalmente tutto questo GRATIS senza naturalmente avere nessuna protezione di sicurezza.Complimenti,CarloMossa, 
2022-01-22 23:46:49+00:00," Sembra a Sora Lella, più brutta,ma grassa come lei. E poi volete mettere il buongusto che ha nel vestire e nell'abbinare colori e gioielli.....🙄🙄",robydemicheli, 
2022-01-22 23:45:52+00:00, forse hanno preso le misure o di un nano o di un bambino,restjo, 
2022-01-22 23:35:42+00:00, Più che grande direi obeso. 🤣🤣🤣,CarloMossa, 
2022-01-22 23:32:42+00:00," Infatti, non lo sopporto sto senza capelli. Spero che torni Andrea l'anno prossimo e che vinca molte sfide, alla faccia del pelato odioso",HopeLogan22, 
2022-01-22 23:25:37+00:00,nana già pronta to throw hands e menare sto tizio per aver disrespected hachi so true queen,erinyesrvnge, 
2022-01-22 23:24:23+00:00, Se levate nana non vi pago più 🧍🏼‍♀️,m0m0b34n, 
2022-01-22 23:21:24+00:00, se togliete nana giuro che vi denuncio e non vi pago più,m0m0b34n, 
2022-01-22 23:19:29+00:00, Informarsi e votare consapevolmente. Non alimentare notizie false e ragionare di pancia. Trasmettere queste cose ai propri figli. Sarebbe già grasso che cola.,JayperryP, 
2022-01-22 23:17:59+00:00, No io mi farei pelata piuttosto,mirnaxtomlinson, 
2022-01-22 23:09:19+00:00,"Ma chi, Modolo, il nano difensore? Brontolo intanto invocava il Var.",diegonoisevic, 
2022-01-22 23:07:05+00:00,oggi dovrò subire l’eliminazione della dea rea mentre ci sarà l’intera famiglia a casa mia come si fa a trattenere i bestemmioni verso quel pelato o le lacrime BOH,fvoriditesta, 
2022-01-22 23:05:36+00:00," Ci mancava Santori e per farsi sentire se ne è uscito con quella che dovrebbe essere una battuta alla Silvio. Ecco, appunto, un consiglio a Santori, getta la spugna pure tu, ritirati che sei giovane e puoi fare altro a differenza del nano che è alla fine del suo percorso politico",Linoemme11, 
2022-01-22 23:04:41+00:00, io ho il strano non vivrei da pelata,millwspine, 
2022-01-22 23:01:04+00:00, Visita medica ammissione (con il titolare della palestra che è medico …mi affronta con tono severo …lei è grasso deve dimagrire! .. i suoi muscoli non hann più tono deve far esercizio … lei cosi non è bello …ed io rivolto a lui che è calvo …lei è pelato ..e non ha speranze,JJOHN301, 
2022-01-22 22:59:23+00:00," ma no dio, è una delle cose più fastidiose di sempre. Una puzza immonda di grasso bruciato e ti costringono a camminare in mezzo alla strada",carnespazio, 
2022-01-22 22:57:02+00:00,"""Sono davvero grato, dal profondo del cuore, alle molte migliaia di italiane e italiani che, in questi giorni, mi hanno manifestato affetto, sostegno e incoraggiamento da quando il mio nome è stato indicato per la Presidenza della Repubblica"" il nano malefico senza vergogna!",claudioborlotto, 
2022-01-22 22:56:57+00:00, Ti sbagli. La nutella è fatta con olio di palma che è un grasso stabile e non idrogenato.,luix73, 
2022-01-22 22:56:07+00:00, Lei era top al gf ed è top nel cinema. Chi ha dimenticato Ilenia è degno del gf del pelato,psychoBeps, 
2022-01-22 22:55:57+00:00,mi manca il mio nana non fa ridere ,jaemzen, 
2022-01-22 22:51:05+00:00," Grazie di tutto, Dott. Grasso. Ha lavorato egregiamente.",Edoenonsolo, 
2022-01-22 22:45:46+00:00,Pure lui nella sua pelato era ,gaianotgaea, 
2022-01-22 22:41:42+00:00,"Stasera mi hanno chiesto quale personaggio famoso, che non c'è più, vorrei tornasse in vita. Non ho esitato un nano-secondo: RAIMONDO VIANELLO 👏 ",Stefano_Bini1, 
2022-01-22 22:41:12+00:00,mah io tutto sto grasso non lo vedo dai😂 ,maaartimarta, 
2022-01-22 22:37:19+00:00,sono tentata di farmi la pelata,Swglouis91_, 
2022-01-22 22:36:59+00:00, Allora: ho tre sriaposte: 1. No. 2. Assolutamente no. 3. Ma proprio per niente se conti il fatto che questo video non è proprio una cosa molto sana per la mia persona dato che comunque anche solo per un nano secondi si vede Kangmin. Ovviamente è da leggere tutto d'un fiato. 🙃,xharujae, 
2022-01-22 22:35:38+00:00, Se in area ci vai sempre con al massimo due giocatori la difesa avrà sempre la meglio. Quando ti bloccano al centro iniziamo con cross dalla trequarti per chi? Il nano malefico l'ha studiata pee non perdere e ci è riuscito. Purtroppo.,schianoMor2, 
2022-01-22 22:34:26+00:00,"Se andasse al Quirinale, avrebbe il controllo di/su questo paese per ben sette anni, favorendo la nascita di nuovi governi-ammucchiata con dentro politici suoi leccapiedi (tipo Di Maiale e il nano) e tecnici suoi amichetti esecutori. Sia fatta la volontà di Bruxelles e Pechino.",_thepurist, 
